sp_id	latitude	longitude	elevation
513953737	40.3815220	-79.8051477	370.290184
513473220	40.2855421	-80.1778076	331.757179
513991552	40.4570320	-80.0036177	244.692749
513998309	40.5524360	-80.0330657	356.033643
513995750	40.3941220	-80.0209477	365.137806
513995038	40.3538220	-80.0127277	379.438313
514002748	40.3858420	-80.0489777	360.013680
502368808	37.7934651	-122.4026478	0.000000
513974787	40.4273020	-79.9382977	288.614220
513972993	40.4580020	-79.9275677	276.213480
513489241	40.1154821	-79.8316278	278.183790
513968435	40.6188420	-79.9109477	294.577922
513951322	40.4775720	-79.7866037	357.131847
513978216	40.4411640	-79.9575917	279.114464
513983875	40.3838320	-79.9771577	380.088230
514016714	40.8549320	-80.1219376	390.403335
514031555	40.7133420	-80.3663375	376.882152
513967050	40.5592420	-79.9020077	350.482208
513493386	39.8938221	-79.7326678	327.086964
513507992	40.2818970	-79.3668069	320.182119
513498167	40.2240171	-79.6111808	312.381769
513504723	40.3018880	-79.4949358	349.426622
514016476	40.3400021	-80.1331176	299.360368
513953764	40.3785020	-79.8030077	356.823493
503572052	61.2231383	-149.8044480	0.000000
513486250	40.1362121	-79.8959377	236.175695
513978964	40.4545920	-79.9571577	367.333356
513478683	40.2947421	-80.0712677	331.253828
513998149	40.3958150	-80.0329107	363.054024
514014644	40.4908620	-80.1071976	329.697829
513959397	40.6144620	-79.8494477	336.648447
513953222	40.4101630	-79.8060317	322.318274
513991375	40.4422450	-80.0041967	222.538853
513994561	40.4504420	-80.0156677	240.233330
513981804	40.5179120	-79.9701677	335.173065
513947871	40.5578220	-79.7449578	309.095478
514017011	40.3844120	-80.1273676	345.501924
513990444	40.4265520	-80.0001377	361.895012
514000845	40.3735620	-80.0419577	385.373095
513989386	40.4381120	-79.9988077	231.616709
513996856	40.3527020	-80.0230877	347.537409
517300595	40.4022511	-80.5495255	357.639398
514019225	40.3779181	-80.1719576	380.107222
513944985	40.4796820	-79.7138078	337.972972
513474332	40.2483121	-80.1742576	356.393405
513990950	40.4417620	-80.0007077	223.997861
514008830	40.5446920	-80.0704777	341.162516
514015801	40.6904720	-80.1170876	307.159473
513987830	40.4413420	-79.9948477	234.077915
513946138	40.6029310	-79.7417767	231.188672
513968469	40.4049320	-79.9141277	237.508490
514017287	40.4400610	-80.1389956	357.483001
513484422	40.2043121	-79.9282677	230.014758
514012521	40.4174820	-80.0951977	318.808210
513968053	40.4968620	-79.9023877	298.942240
513991881	40.4392020	-80.0017077	224.197023
513944921	40.4725020	-79.7103178	359.382062
513963038	40.3835520	-79.8771977	335.843762
513476129	40.2696221	-80.1057277	339.432120
514018164	40.4665480	-80.1544216	249.107444
513951249	40.4433880	-79.7777717	303.277093
513481980	40.3262681	-79.9865467	296.738129
514007888	40.3825620	-80.0654977	332.029745
513943969	40.6459720	-79.7048278	347.509258
513964758	40.4527320	-79.8911677	283.403740
514567144	42.1306017	-80.0698775	131.974061
513994936	40.4522020	-80.0164377	232.901097
513960727	40.4417120	-79.8605777	384.616024
513494169	40.3207320	-79.7268678	363.773761
513983030	40.3883220	-79.9712677	345.206688
513997779	40.5261820	-80.0310077	346.532506
513975853	40.4973820	-79.9436177	226.790638
513993370	40.5792820	-80.0106477	366.951262
514014163	40.3600641	-80.1101307	246.069746
513973117	40.3373920	-79.9290877	342.581195
513953680	40.4159320	-79.8060477	325.947879
517296712	40.0517121	-80.7255865	0.000000
513469436	40.1695021	-80.2663176	349.100608
513961006	40.5116920	-79.8606377	284.055328
513952769	40.4353920	-79.7903777	328.679926
513956779	40.4278220	-79.8262477	357.618504
513970041	40.5313120	-79.9192277	314.748863
513472578	40.2272721	-80.2095276	312.518871
513992355	40.4409290	-80.0062177	222.373425
513956562	40.3578820	-79.8323777	240.337810
513940012	40.6031620	-79.6108578	301.240701
513947531	40.4268020	-79.7538878	340.622412
513972265	40.4520370	-79.9310277	279.174098
513955612	40.4653320	-79.8239377	368.489532
513985834	40.4611620	-79.9854577	275.840566
513506139	40.3055070	-79.4498219	366.787297
513470379	40.1827121	-80.2485676	366.075572
513985251	40.4368990	-79.9887177	256.503688
513980824	40.4091420	-79.9641177	235.775947
513947057	40.4836320	-79.7383178	333.739513
514250420	41.2370119	-80.5103275	260.351536
513500983	40.2643720	-79.5642158	294.372696
513526373	39.9231820	-77.6332085	0.000000
513968959	40.4257820	-79.9142077	340.807235
514015024	40.5915820	-80.1069476	371.971315
514012352	40.4504470	-80.1000776	335.840322
513478263	40.3204521	-80.0706877	353.723316
514012701	40.7089020	-80.0937076	326.635052
513989698	40.4428120	-79.9992477	223.951616
513988586	40.4369820	-79.9970877	230.820010
514009359	40.6332120	-80.0780476	366.619516
513969564	40.4735020	-79.9174877	313.147502
514030917	40.7558120	-80.3200376	245.515347
513983617	40.4143720	-79.9786277	327.032870
513492776	40.3187360	-79.7394128	341.580848
513487281	40.2851621	-79.8863277	313.065859
513988211	40.4375830	-79.9981077	231.579718
514013302	40.6976760	-80.1022086	325.289977
514004861	40.3538921	-80.0542877	370.515251
514020746	40.5389420	-80.1851876	231.466178
514010088	40.6114620	-80.0782276	332.721859
514023062	40.4446020	-80.2094576	325.217045
514014712	40.7092020	-80.1112576	340.773711
513958814	40.4192520	-79.8445577	317.419512
508699458	42.3498219	-85.2316059	238.772160
513981611	40.4606520	-79.9706977	225.304124
514010793	40.4331420	-80.0870577	308.920338
514010094	40.5999320	-80.0762676	372.322552
513962116	40.4430720	-79.8664177	384.474533
513996825	40.4511520	-80.0222277	236.432332
513968204	40.4047680	-79.9139857	238.738272
513944941	40.4805720	-79.7161778	352.589543
513968632	40.4577720	-79.9096277	276.083434
513943822	40.3596820	-79.7015978	361.522589
513995009	40.3656120	-80.0135177	315.144532
513504631	40.2645220	-79.5158478	391.979716
514025259	40.5332000	-80.2438366	322.172355
514261963	41.1162519	-79.8941877	380.452933
513947686	40.4057820	-79.7457478	350.985163
513477440	40.3079321	-80.0939677	318.332885
513961244	40.4457670	-79.8714477	295.097221
514033745	40.5675020	-80.4852475	336.499532
513984399	40.3655070	-79.9825257	374.474004
514003979	40.3802920	-80.0528777	330.838136
513986636	40.4238820	-79.9906177	357.660949
513952083	40.5413920	-79.7815877	249.901668
513983377	40.5335020	-79.9776077	316.749302
514011856	40.5177120	-80.0913276	230.520142
513986581	40.4297920	-79.9912877	224.175333
513952526	40.3447360	-79.7960778	262.051374
513989634	40.4391320	-79.9978377	232.425273
513478312	40.3069621	-80.0765677	350.334863
514009472	40.3846920	-80.0825477	288.113640
513479547	40.2660221	-80.0479877	347.736688
513959803	40.4256820	-79.8473277	349.682662
513980529	40.6495220	-79.9666177	353.110445
513948787	40.4254120	-79.7540078	331.385760
500674752	33.5566849	-112.0439700	354.487692
513504882	40.3036550	-79.4910248	355.937661
513979208	40.4425170	-79.9621417	315.706491
508276220	39.0092722	-77.0511287	151.213014
513490672	40.3305120	-79.8185377	282.671634
514300739	41.2305057	-75.9239459	0.000000
513995090	40.5474520	-80.0148877	359.746404
513960051	40.6419820	-79.8509977	319.747071
514017350	40.7943130	-80.1368346	288.243485
513470839	40.1570041	-80.2147596	414.435286
513979694	40.4368020	-79.9604677	278.767780
514010354	40.4012220	-80.0852477	256.198674
514019172	40.5107440	-80.1629566	264.635825
513967924	40.4466520	-79.9066877	301.042812
513476702	40.2796911	-80.0851787	297.447900
514024548	40.5919420	-80.2304776	230.290482
513969183	40.6462760	-79.9204777	350.693051
513989424	40.4388020	-79.9981877	232.083262
513982242	40.4939020	-79.9757607	240.932091
513942008	40.4477820	-79.6634078	336.292061
513476455	40.1565621	-80.1242277	329.635536
514004355	40.6316710	-80.0549307	376.090064
513983810	40.4643720	-79.9769377	224.278815
513966089	40.5400920	-79.8961777	341.671481
513489315	40.2497421	-79.8373077	328.248509
513472786	40.2623911	-80.1767616	284.736960
513941550	40.4225860	-79.6622348	288.890552
514011321	40.6618030	-80.0940566	324.334011
514022987	40.5020920	-80.2123276	352.790456
514017966	40.7933820	-80.1359976	290.027534
513987092	40.5176820	-79.9921677	305.901975
513484160	40.3152721	-79.9377977	304.151398
513970913	40.4306420	-79.9230977	309.272792
502872560	38.9584922	-77.0840687	183.198360
513577763	40.2932249	-76.6480147	0.000000
514017426	40.3581421	-80.1382876	325.753285
514017572	40.4758020	-80.1390476	324.360185
513980413	40.5934820	-79.9663077	319.885571
513943315	40.4096070	-79.7058308	332.066025
513997736	40.3769820	-80.0284277	370.795262
513979678	40.4886520	-79.9604077	288.937857
513991716	40.4376620	-80.0028777	224.025435
513958734	40.5232220	-79.8426177	233.214582
514019979	40.3911620	-80.1605276	338.004793
513482680	40.2991621	-79.9826477	350.216542
513990093	40.5385020	-79.9982377	320.928173
513959073	40.5062620	-79.8438477	227.752542
513483581	40.3239521	-79.9585177	343.817516
513963973	40.5788220	-79.8854577	320.794194
514013050	40.5575820	-80.0946776	366.201225
513790515	40.0641819	-75.0893692	212.695463
514013030	40.6152520	-80.0990176	390.151953
513995688	40.3834620	-80.0185977	322.866132
513965957	40.4222120	-79.8952677	279.836367
513978628	40.4796620	-79.9545777	228.952437
513982450	40.6587620	-79.9768177	391.678107
513497866	40.2783890	-79.6079498	341.577466
514007167	40.4653580	-80.0664377	225.167706
513984950	40.4517020	-79.9834977	225.309223
513960152	40.3985890	-79.8622657	232.567794
513985625	40.4152020	-79.9877577	350.776688
513951424	40.6591410	-79.7813027	344.979562
513949709	40.4449220	-79.7652478	345.110511
513503188	40.3007951	-79.5382653	326.306996
514022260	40.4424330	-80.2163356	332.073447
514000550	40.3964020	-80.0414377	344.988455
513988236	40.4375830	-79.9981077	231.579718
514009654	40.5156420	-80.0789877	339.201277
514006288	40.5345590	-80.0646407	328.220463
508432532	39.2725021	-76.5514188	159.383469
513951648	40.4488020	-79.7802477	325.464616
513958311	40.4233110	-79.8470217	325.773044
511436466	40.7638717	-73.9749996	0.000000
513956468	40.4602959	-79.8271255	385.250190
513986517	40.5515220	-79.9938077	355.797091
514007035	40.6398520	-80.0623276	385.967800
513469478	40.1595121	-80.2824876	362.652927
514000058	40.5616120	-80.0358577	353.889066
513966633	40.3977420	-79.9035377	297.211804
513951177	40.4427910	-79.7789158	322.754148
513473230	40.2638121	-80.1835476	331.358874
513988881	40.4376420	-79.9975377	233.301708
511655463	40.6365288	-74.1662285	176.156451
514005578	40.4221620	-80.0607577	356.686452
513995467	40.6827120	-80.0181377	383.953153
513975349	40.4653970	-79.9462957	293.282005
514001453	40.5024620	-80.0442177	297.108591
514012978	40.3466621	-80.0997577	298.589664
513492394	40.3331220	-79.7571878	370.446676
513965916	40.4280720	-79.8941577	272.859658
514010672	40.4760020	-80.0820577	273.340399
514006918	40.3508521	-80.0617077	361.696097
513484345	40.2764721	-79.9214777	311.848580
513996167	40.3441761	-80.0260377	374.566518
513493319	40.3336420	-79.7426178	355.802631
514005825	40.3788520	-80.0608177	356.312920
513941584	40.4367020	-79.6558608	353.354644
513995895	40.3824120	-80.0197277	333.233226
513487867	40.1722921	-79.8579337	249.417519
510979906	40.0405819	-74.5772094	0.000000
513475964	40.3265921	-80.1204077	319.150325
513962433	40.4133420	-79.8772677	265.009656
513480824	40.2635951	-80.0033357	311.834635
513991804	40.4395820	-80.0013977	224.564160
513970664	40.3695520	-79.9220777	377.007547
514002836	40.3762320	-80.0483477	376.686759
514019144	40.5172560	-80.1607176	220.341917
513951739	40.4386620	-79.7786878	359.222963
514012297	40.6717890	-80.0966516	326.566620
514024193	40.6319280	-80.2301686	224.946528
514006426	40.7689620	-80.0620176	285.613051
513478235	40.3308521	-80.0684077	299.876280
513984909	40.4516520	-79.9842277	223.913343
514011049	40.6532920	-80.0814176	324.734920
514004661	40.4380920	-80.0561177	328.374640
514009269	40.5835390	-80.0764446	376.460695
513959540	40.3520620	-79.8546177	232.569483
513964280	40.4325280	-79.8937347	275.098975
513980570	40.5263220	-79.9649777	312.566569
513952345	40.3746010	-79.7958598	381.117051
514248325	41.1475619	-80.5767875	319.506201
513971996	40.4245820	-79.9262377	310.253403
513477567	40.3215821	-80.0898577	360.193926
513965253	40.3766960	-79.8942837	356.933662
514018964	40.4495620	-80.1543676	352.073523
513934792	40.4496720	-79.2722279	339.150498
513996750	40.5163120	-80.0252177	374.934220
513939098	40.5972720	-79.5691978	291.835977
514021547	40.4931220	-80.1902976	353.156736
513992920	40.3741720	-80.0049677	324.088585
513550101	40.2782719	-76.8994387	141.510481
513986101	40.8497220	-79.9851377	391.403781
513975445	40.5543220	-79.9424377	338.835966
514008383	40.4090720	-80.0701477	325.894143
513988213	40.4375830	-79.9981077	231.579718
513954589	40.3634820	-79.8095477	349.500288
514414166	41.6537518	-80.6047474	608.248713
513949409	40.5043610	-79.7627557	288.505774
513970577	40.4708420	-79.9235477	287.451050
513477614	40.3144921	-80.0847877	359.955109
514008580	40.5180220	-80.0724777	336.664318
513466973	40.3293541	-80.6138665	304.033157
513985253	40.4498650	-79.9873777	222.520257
514007009	40.6917120	-80.0645376	333.502737
514015610	40.3488421	-80.1220077	335.671003
513976203	40.4455820	-79.9503597	279.599162
513477325	40.2728121	-80.0926777	339.471697
513480293	40.3116621	-80.0320377	328.323803
513969959	40.4383020	-79.9182777	346.146343
514006273	40.3943460	-80.0647017	308.230502
513957273	40.5413690	-79.8365167	243.793081
513987374	40.4220420	-79.9954377	342.264358
513993194	40.4976150	-80.0090677	369.539448
514002700	40.4053320	-80.0473477	362.857144
514007299	40.3765310	-80.0674687	361.059461
513474613	40.2061321	-80.1623776	395.364918
513952724	40.4387820	-79.7930677	355.436915
513996943	40.5366520	-80.0211577	308.205622
513950828	40.5779620	-79.7682977	236.853674
513468277	40.3025921	-80.3336576	364.049682
513486907	40.2706591	-79.8821417	265.116074
514017859	40.4401620	-80.1398376	353.214012
513961746	40.4245620	-79.8665577	346.638989
513949328	40.5616390	-79.7655097	234.695524
513484771	40.1408791	-79.8983577	233.510961
513947586	40.4270020	-79.7526178	347.082621
513966985	40.4217020	-79.9036377	275.873628
514006807	40.4215320	-80.0627777	355.204327
513965319	40.4326830	-79.8940087	275.513806
513991558	40.4570320	-80.0036177	244.692749
513969512	40.4549020	-79.9203777	286.812554
514004311	40.6171780	-80.0555157	391.949266
513475660	40.2626521	-80.1353277	297.014870
514000070	40.5723020	-80.0357877	372.883870
513477717	40.3090521	-80.0625267	366.608729
513933326	40.4473430	-79.2087559	365.514542
513999594	40.5300720	-80.0347877	355.425559
514002347	40.3441621	-80.0494677	356.283347
513978997	40.4632120	-79.9563977	276.974890
513998666	40.3987520	-80.0348877	375.898701
513477121	40.2840221	-80.0839177	321.727040
514020700	40.3968820	-80.1835576	274.541671
514024157	40.5933440	-80.2324856	229.983530
514027148	40.5980810	-80.2808416	278.711574
513985681	40.3890020	-79.9849877	362.726705
513939842	40.7265520	-79.6013978	319.765144
514005757	40.5386120	-80.0607277	361.238111
510260345	35.1682231	-80.8786878	0.000000
513990189	40.4382810	-79.9998937	228.078283
513946955	40.5602120	-79.7430678	321.207946
513949200	40.4389870	-79.7626138	360.130933
513997423	40.3509320	-80.0268277	362.424690
513950104	40.5996720	-79.7620677	236.938102
514256886	40.9661279	-80.3079545	324.981124
500425689	33.4251549	-112.0391660	146.920582
513987638	40.4375420	-79.9936077	243.272815
513963765	40.4485620	-79.8819577	327.201632
513479538	40.2891821	-80.0582177	353.292891
513995470	40.6678620	-80.0219177	387.481660
517145012	38.9944522	-77.4285386	0.000000
513970657	40.4572320	-79.9218877	284.145693
513994966	40.3658420	-80.0154077	314.307022
513478959	40.3094621	-80.0609377	369.717950
513951833	40.4014220	-79.7812378	232.829082
513980571	40.5256320	-79.9644677	307.748052
513995116	40.5213520	-80.0151077	292.356607
513962443	40.4130220	-79.8794877	266.348327
513995230	40.4555260	-80.0179307	229.181818
513940964	40.3534920	-79.6438078	324.555941
514010175	40.3930420	-80.0876207	239.572096
513948760	40.4349020	-79.7608278	356.974655
513976852	40.4462720	-79.9478877	278.123925
513977432	40.5041022	-79.9517228	228.398787
514019607	40.5189220	-80.1676376	220.204801
513963249	40.4449070	-79.8854177	284.306671
513960703	40.4431120	-79.8600077	406.847978
513892208	40.7840138	-76.2227778	185.302831
510265779	35.1964291	-80.9378897	0.000000
513999401	40.3920520	-80.0376377	374.462160
515277925	29.7572848	-95.3717440	0.000000
513983241	40.4392390	-79.9807547	263.543723
513998490	40.4729620	-80.0341677	252.263686
513947086	40.7053720	-79.7434177	360.250375
513991933	40.4417720	-80.0013477	223.887971
514001340	40.5867460	-80.0437537	304.058259
514014483	40.3632821	-80.1093677	246.790222
507831861	38.5273823	-76.9786687	131.172390
505888759	39.6554225	-86.2028959	116.848213
513963981	40.5445720	-79.8871177	329.758869
513975825	40.4970420	-79.9436877	228.308045
513737037	39.9095319	-75.1860892	182.933682
513980383	40.5787320	-79.9668377	297.977743
514004043	40.3409721	-80.0519277	354.757542
514010215	40.6856520	-80.0830876	334.426411
513502153	40.3016770	-79.5484338	314.011800
513970860	40.4265420	-79.9236677	323.545827
513981045	40.3398520	-79.9654877	361.314874
514026117	40.7240520	-80.2428676	334.557164
515507226	30.4909647	-97.6461034	140.130286
513992209	40.4432360	-80.0053297	222.618603
513981554	40.5295620	-79.9714077	307.052642
514221004	40.8885420	-81.1286873	184.429437
511740513	40.5482418	-74.3442195	140.177208
513997771	40.5143220	-80.0299377	367.034343
513959746	40.4246620	-79.8537077	340.351867
513950794	40.5796220	-79.7688777	236.500805
513483322	40.2669921	-79.9459077	301.433563
513500188	40.2448481	-79.5768728	298.897029
513992519	40.4266820	-80.0062877	355.429013
513959521	40.3704820	-79.8567877	284.483354
513976238	40.4458030	-79.9487507	277.942047
513961096	40.3623220	-79.8620877	341.795795
513952035	40.5408920	-79.7823077	245.790822
509122483	42.5835223	-70.9777274	214.420099
513967238	40.3941930	-79.9079007	311.011777
513491218	40.3213870	-79.7978908	326.132667
513987394	40.4201320	-79.9945377	339.729341
513964115	40.4423420	-79.8818877	288.990568
514001057	40.5284620	-80.0420577	304.964345
513966569	40.3935720	-79.8988477	319.782477
514005269	40.3784760	-80.0607507	358.026018
514002752	40.3766420	-80.0497277	359.933249
514016265	40.4333260	-80.1304156	329.096751
514256580	41.1233319	-80.3342275	323.639988
513994486	40.7384420	-80.0159677	366.527987
513975380	40.3484690	-79.9429107	364.186373
513965010	40.4729920	-79.8871777	354.437378
514003639	40.5014320	-80.0527777	343.053257
514017492	40.3950120	-80.1418476	274.336102
513983408	40.4279620	-79.9768577	230.557137
513490177	40.1216245	-79.8195956	311.294069
513623421	40.3126519	-75.8704190	153.847685
506342221	41.8845091	-87.6371362	0.000000
514011156	40.4166240	-80.0908547	303.908214
513498958	40.3060150	-79.5918558	388.590101
513998722	40.3943720	-80.0350277	370.999618
513994714	40.4854220	-80.0162277	363.038440
513972305	40.5756220	-79.9295277	366.631827
513997803	40.5309920	-80.0279677	347.306190
513952092	40.6193120	-79.7846777	358.888864
513962917	40.5244620	-79.8755577	285.835877
513987748	40.4425620	-79.9952177	228.789951
513998613	40.4019720	-80.0313977	376.274791
513928978	40.3365720	-78.7505281	0.000000
513947910	40.5505020	-79.7511678	230.438605
513953405	40.3384820	-79.8095547	254.131890
513980417	40.5634220	-79.9660477	276.272905
513475288	40.2499721	-80.1451577	335.735966
513983692	40.4451220	-79.9765377	305.017863
514004915	40.6081220	-80.0532677	381.280291
513477333	40.2658021	-80.0963177	365.703734
513973237	40.5691920	-79.9354477	331.979104
513979960	40.5190620	-79.9592277	302.281871
514023401	40.5784170	-80.2202656	220.717492
513958759	40.5175420	-79.8469277	231.973490
514018546	40.5177820	-80.1576876	219.434178
513967958	40.4495220	-79.9079377	302.184417
513484640	40.3223121	-79.9441077	312.339902
514019931	40.3620121	-80.1689376	345.821801
513964315	40.4483300	-79.8922547	279.179582
514005387	40.4720420	-80.0611777	224.640135
513472213	40.2576821	-80.1957576	298.699728
514004666	40.3888420	-80.0546877	351.522970
513964578	40.8645019	-79.8919377	317.142804
513963132	40.8467249	-79.8865137	395.969330
513952140	40.7693780	-79.7889287	416.952196
513960770	40.4405120	-79.8577377	373.509371
513990187	40.4396370	-80.0018717	225.042202
513961196	40.3530540	-79.8715497	226.795319
513984101	40.7675620	-79.9760877	368.769969
514031445	40.6587140	-80.3429076	248.831650
513979090	40.3476020	-79.9572077	367.065215
513937570	40.6040340	-79.5642218	261.299386
514013488	40.3828920	-80.1024077	282.734716
514254783	41.0014109	-80.3450135	246.367685
513961543	40.4039220	-79.8700177	229.702730
513473518	40.2455621	-80.1867776	374.643956
514005394	40.4650320	-80.0587777	221.151950
513989633	40.4391320	-79.9978377	232.425273
513987445	40.4526020	-79.9929877	222.252181
513971950	40.4436420	-79.9261377	319.983290
513505546	40.2707320	-79.4691079	326.437846
513998127	40.6707300	-80.0355537	370.764079
513949310	40.5668900	-79.7655007	235.572310
514013682	40.6967120	-80.1036376	320.179016
513961532	40.4046320	-79.8686177	238.402981
513482504	40.3218721	-79.9904877	334.306377
513998677	40.3979920	-80.0357177	373.542089
513989149	40.3997830	-80.0003427	274.966155
513987731	40.4373220	-79.9950277	230.722771
514021749	40.5105520	-80.2028376	341.926078
513945811	40.6211920	-79.7266978	304.588380
513979577	40.4653120	-79.9612177	254.676032
514025592	40.5710120	-80.2557176	352.930390
513489278	40.2685221	-79.8312377	350.101435
513984940	40.4513020	-79.9832377	225.982727
514014589	40.3972720	-80.1101077	260.642706
513513212	40.3259620	-78.9209780	170.625184
513778615	39.9863819	-75.1266292	130.558573
513971699	40.4726220	-79.9270677	276.679998
513738139	39.9569989	-75.1814582	100.651043
514017262	40.4415750	-80.1375116	355.457041
513951402	40.5421650	-79.7780917	250.678423
513958014	40.4802220	-79.8402777	294.620366
514003450	40.6264900	-80.0512667	376.678325
513481282	40.3352021	-80.0030577	355.660786
513509695	40.3106870	-79.1546990	439.149909
513971112	40.3505820	-79.9234977	373.361140
513483802	40.3062361	-79.9351817	262.493312
513486305	40.3044121	-79.8943177	284.274135
514017983	40.7818120	-80.1407976	300.246905
513989676	40.4413820	-79.9980277	226.797379
514017286	40.4310270	-80.1399116	343.571665
513971119	40.3500920	-79.9239477	361.527966
513950313	40.5777090	-79.7680557	236.884151
509361346	42.7037818	-84.5554261	132.723475
513966915	40.4901920	-79.9038477	227.064121
513962831	40.5767820	-79.8784777	291.292298
513940891	40.4102120	-79.6246178	371.769835
513469280	40.1869421	-80.2668476	322.044231
514260569	41.0645819	-80.0686376	392.296369
514260556	41.0898719	-80.0634776	376.238046
513939328	40.4030230	-79.6025118	339.614692
514027076	40.7016520	-80.2775176	255.419615
513477394	40.3193721	-80.0887077	333.504673
514007351	40.4994220	-80.0646977	291.298551
513938771	40.5964380	-79.5777498	302.973945
514289273	41.2749717	-76.7101087	152.405633
514002455	40.4934420	-80.0494777	284.808771
514004912	40.6081220	-80.0532677	381.280291
513976824	40.4493120	-79.9476977	272.729045
514027420	40.7023210	-80.2864426	240.261973
514173514	40.9690920	-81.6222871	133.561902
514007090	40.6143820	-80.0597677	373.331004
513960097	40.4781620	-79.8471777	246.373264
513961078	40.3650020	-79.8620177	334.575092
513984830	40.4424920	-79.9837277	289.396970
514010852	40.3539121	-80.0854077	313.006111
513489540	40.3295920	-79.8428877	230.623058
514009675	40.5075420	-80.0790277	277.184198
513477631	40.3357921	-80.0912977	325.841338
513986417	40.5580220	-79.9906777	351.854327
514011191	40.4048550	-80.0891607	235.572907
513945912	40.4702820	-79.7221978	354.636870
514006761	40.4258020	-80.0626777	304.427562
513979239	40.4418710	-79.9606947	300.060595
514023888	40.5136020	-80.2231876	364.549755
514010205	40.4092520	-80.0866737	233.809026
513964934	40.4430320	-79.8879477	279.613048
514002198	40.3511041	-80.0508557	355.348943
514257044	41.1118059	-80.2562506	312.513550
513970599	40.4553120	-79.9213877	287.773795
513996400	40.3367221	-80.0233077	353.126697
514011255	40.5179180	-80.0921136	231.119242
513994495	40.4369320	-80.0177277	352.723132
513479077	40.3335221	-80.0510677	338.165779
513956257	40.4508330	-79.8284477	323.537684
513477802	40.3177001	-80.0721237	361.833304
513492794	40.3173900	-79.7311378	355.101940
513562438	40.3355719	-76.8098087	167.628934
513956788	40.4614120	-79.8333377	353.187474
513970199	40.4588570	-79.9250267	277.333964
513473779	40.2910931	-80.1739706	301.979218
513487019	40.1596361	-79.8775357	236.591303
513949839	40.5624820	-79.7603777	233.481336
513951306	40.4009420	-79.7831348	233.326581
513968428	40.6219520	-79.9119677	329.572071
513481560	40.2901221	-80.0105877	304.029825
513478381	40.3122321	-80.0769877	352.012388
513986520	40.5469820	-79.9908177	342.816828
515511224	30.4942647	-97.6723234	138.206593
513970480	40.4553120	-79.9213877	287.773795
514013318	40.6945090	-80.1043236	326.842083
508993985	42.3885913	-71.1424504	125.175722
513996055	40.5473220	-80.0182377	338.078697
513986254	40.4613490	-79.9931477	279.476974
513957100	40.4946920	-79.8319877	351.306266
513972260	40.4572920	-79.9291497	271.707592
514008541	40.4697820	-80.0709077	231.301111
513957624	40.5243020	-79.8409977	239.455255
513989411	40.4381120	-79.9988077	231.616709
513966678	40.3755020	-79.8983877	373.075307
513993705	40.4867720	-80.0126077	356.367894
510979309	40.0463889	-74.5758364	171.274006
513475097	40.3043146	-80.1285862	302.084796
514005232	40.3701350	-80.0592547	327.749528
513952230	40.4333840	-79.7892507	329.207839
513500034	40.3257140	-79.5722208	345.805960
513984187	40.4209510	-79.9843407	312.460624
513489858	40.1764151	-79.8058948	306.139985
514030282	40.7531910	-80.3195546	244.733503
517054784	38.4765524	-78.8620982	0.000000
513985912	40.4379720	-79.9859577	244.445661
513992357	40.4432360	-80.0053297	222.618603
513962775	40.4405920	-79.8789077	290.496462
513990246	40.4384560	-80.0020487	224.028345
514002639	40.4039820	-80.0462377	362.618025
513940601	40.6150650	-79.6270408	315.534215
513978406	40.5642120	-79.9585277	263.250775
513979297	40.4418710	-79.9606947	300.060595
513476164	40.2667621	-80.1099377	370.160108
514005285	40.6318320	-80.0583997	367.133905
513996657	40.3945820	-80.0224377	363.972680
513469183	40.1882121	-80.2716876	309.111224
513496871	40.2092761	-79.6249558	291.438879
513964247	40.4317810	-79.8932007	273.065401
513986225	40.4568200	-79.9912757	233.400043
513474714	40.3301831	-80.1284567	332.193384
513489014	40.3211610	-79.8364527	249.309222
513972475	40.4718720	-79.9294477	276.772932
508313893	38.8136682	-76.8912538	0.000000
514024071	40.3717021	-80.2224876	299.570488
513958400	40.5006040	-79.8432557	230.953704
513982832	40.4825020	-79.9732577	226.392829
517301380	40.4186621	-80.5733875	343.213304
513956744	40.4463520	-79.8319877	366.527223
514029124	40.6113180	-80.3109936	243.675052
513975813	40.4541820	-79.9435877	272.152513
514021188	40.4959290	-80.2051436	340.020791
513990921	40.4367920	-80.0005377	227.059669
513481600	40.3020521	-80.0207677	360.138179
513473443	40.2632521	-80.1884676	347.136466
514014967	40.5536020	-80.1114476	338.352742
513957142	40.3978000	-79.8362467	224.959920
514017788	40.4629920	-80.1389476	358.259669
514032805	40.3606821	-80.3903976	308.602893
513474199	40.2626421	-80.1736076	284.877480
513970250	40.4964050	-79.9233347	231.996006
514021225	40.6978460	-80.1946576	340.315611
513957692	40.5133520	-79.8366577	257.491742
513983404	40.4289320	-79.9766377	228.953590
513967813	40.3974720	-79.9076177	258.060928
514001233	40.3795400	-80.0450717	374.824285
513483222	40.2861821	-79.9575277	306.982081
514014802	40.4544320	-80.1100676	347.402442
514008643	40.4505120	-80.0718377	290.275302
513983628	40.3971420	-79.9790277	309.609717
513951553	40.4501720	-79.7864177	348.629084
508241858	39.1060022	-77.1858486	176.289255
513478326	40.3268921	-80.0799577	355.296812
513481237	40.3072721	-80.0190977	355.209117
513995836	40.4520620	-80.0195977	235.658251
513494121	40.2262001	-79.7193908	326.360076
